"Ceremony","Ceremony.Year","AwardCeremony","AwardCategory","Note","FilmID","FilmName","PersonID","PersonName","GeneralizedCategory","Your.Rating","Date.Rated","Title","Title.Type","IMDb.Rating","Runtime","Year","Num.Votes","Seen"
71,1999,"071-1999","William K. Everson Film History Award","For the book ""Silent Stars""",NA,NA,"nm0059903","Jeanine Basinger","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
72,2000,"072-2000","Best Actor",NA,"tt0247196","Before Night Falls","nm0000849","Javier Bardem","Performance",NA,NA,"Before Night Falls","movie",7.1,133,2000,26116,"No"
72,2000,"072-2000","Best Actress",NA,"tt0195685","Erin Brockovich","nm0000210","Julia Roberts","Performance",7,"2021-07-09","Erin Brockovich","movie",7.4,131,2000,213187,"Yes"
72,2000,"072-2000","Best Animated Feature",NA,"tt0120630","Chicken Run",NA,NA,"Top Films",7,"2021-07-09","Chicken Run","movie",7.1,84,2000,203901,"Yes"
72,2000,"072-2000","Best Director",NA,"tt0195685","Erin Brockovich","nm0001752","Steven Soderbergh","Director",7,"2021-07-09","Erin Brockovich","movie",7.4,131,2000,213187,"Yes"
72,2000,"072-2000","Best Director",NA,"tt0181865","Traffic","nm0001752","Steven Soderbergh","Director",5,"2021-07-09","Traffic","movie",7.6,147,2000,216721,"Yes"
72,2000,"072-2000","Best Documentary",NA,"tt0208261","The Life and Times of Hank Greenberg",NA,NA,"Documentary",NA,NA,"The Life and Times of Hank Greenberg","movie",7.6,90,1998,812,"No"
72,2000,"072-2000","Best Ensemble",NA,"tt0120202","State and Main",NA,NA,"Performance",NA,NA,"State and Main","movie",6.7,105,2000,21895,"No"
72,2000,"072-2000","Best Film",NA,"tt0180073","Quills",NA,NA,"Top Films",6,"2023-08-15","Quills","movie",7.2,124,2000,56086,"Yes"
72,2000,"072-2000","Best Foreign Language Film",NA,"tt0190332","Crouching Tiger, Hidden Dragon",NA,NA,"International",8,"2021-07-09","Wo hu cang long","movie",7.9,120,2000,278323,"Yes"
72,2000,"072-2000","Best Screenplay",NA,"tt0149624","All the Pretty Horses","nm0848217","Ted Tally","Writing",NA,NA,"All the Pretty Horses","movie",5.8,116,2000,15482,"No"
72,2000,"072-2000","Best Supporting Actor",NA,"tt0172495","Gladiator","nm0001618","Joaquin Phoenix","Performance",6,"2021-07-09","Gladiator","movie",8.5,155,2000,1573717,"Yes"
72,2000,"072-2000","Best Supporting Actor",NA,"tt0180073","Quills","nm0001618","Joaquin Phoenix","Performance",6,"2023-08-15","Quills","movie",7.2,124,2000,56086,"Yes"
72,2000,"072-2000","Best Supporting Actor",NA,"tt0138946","The Yards","nm0001618","Joaquin Phoenix","Performance",NA,NA,"The Yards","movie",6.4,115,2000,22487,"No"
72,2000,"072-2000","Best Supporting Actress",NA,"tt0200530","Chuck & Buck","nm0648913","Lupe Ontiveros","Performance",NA,NA,"Chuck & Buck","movie",6.6,96,2000,5804,"No"
72,2000,"072-2000","Breakthrough Performance by an Actor",NA,"tt0249462","Billy Elliot","nm0068260","Jamie Bell","Performance",8,"2021-07-28","Billy Elliot","movie",7.7,110,2000,140364,"Yes"
72,2000,"072-2000","Breakthrough Performance by an Actress",NA,"tt0210075","Girlfight","nm0735442","Michelle Rodriguez","Performance",NA,NA,"Girlfight","movie",6.7,110,2000,11286,"No"
72,2000,"072-2000","Career Achievement Award",NA,NA,NA,"nm0000995","Ellen Burstyn","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
72,2000,"072-2000","Career Achievement Award","For excellence in film music scoring",NA,NA,"nm0001553","Ennio Morricone","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0259072","A Time for Drunken Horses",NA,NA,"Other",NA,NA,"Zamani barayé masti asbha","movie",7.7,80,2000,8714,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0215545","Bamboozled",NA,NA,"Other",NA,NA,"Bamboozled","movie",6.6,135,2000,12122,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0247196","Before Night Falls",NA,NA,"Other",NA,NA,"Before Night Falls","movie",7.1,133,2000,26116,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0189630","Kadosh",NA,NA,"Other",NA,NA,"Kadosh","movie",6.9,110,1999,1936,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0180073","Quills",NA,NA,"Other",6,"2023-08-15","Quills","movie",7.2,124,2000,56086,"Yes"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0240912","Sound and Fury",NA,NA,"Other",NA,NA,"Sound and Fury","movie",7.9,80,2000,1049,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0255094","The Circle",NA,NA,"Other",NA,NA,"Dayereh","movie",7.4,90,2000,6579,"No"
72,2000,"072-2000","Freedom of Expression Award",NA,"tt0199129","The Visit",NA,NA,"Other",NA,NA,"The Visit","movie",6.3,107,2000,282,"No"
72,2000,"072-2000","Outstanding Production Design",NA,"tt0172495","Gladiator","nm0561480","Arthur Max","Other",6,"2021-07-09","Gladiator","movie",8.5,155,2000,1573717,"Yes"
72,2000,"072-2000","Special Achievement in Filmmaking",NA,"tt0203230","You Can Count on Me","nm0518836","Kenneth Lonergan","Other",NA,NA,"You Can Count on Me","movie",7.5,111,2000,31003,"No"
72,2000,"072-2000","Special Citation","Outstanding Music Performance","tt0168629","Dancer in the Dark","nm0001951","Björk","Other",NA,NA,"Dancer in the Dark","movie",7.9,140,2000,114798,"No"
72,2000,"072-2000","Special Citation","Outstanding Cinematic Series","tt0092337","Dekalog","nm0001425","Krzysztof Kieslowski","Other",10,"2022-12-19","Dekalog","tvMiniSeries",9,572,1989,27192,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0144084","American Psycho",NA,NA,"Independent",6,"2023-02-26","American Psycho","movie",7.6,102,2000,684324,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0218839","Best in Show",NA,NA,"Independent",7,"2021-07-14","Best in Show","movie",7.4,90,2000,65451,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0200530","Chuck and Buck",NA,NA,"Independent",NA,NA,"Chuck & Buck","movie",6.6,96,2000,5804,"No"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0210075","Girlfight",NA,NA,"Independent",NA,NA,"Girlfight","movie",6.7,110,2000,11286,"No"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0171359","Hamlet",NA,NA,"Independent",6,"2021-07-09","Hamlet","movie",5.9,112,2000,9884,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0171580","Nurse Betty",NA,NA,"Independent",4,"2021-09-18","Nurse Betty","movie",6.3,110,2000,35933,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0180093","Requiem for a Dream",NA,NA,"Independent",8,"2021-07-11","Requiem for a Dream","movie",8.3,102,2000,879802,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0215369","Shower",NA,NA,"Independent",NA,NA,"Xi zao","movie",7.5,92,1999,4186,"No"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0208092","Snatch",NA,NA,"Independent",6,"2021-07-15","Snatch","movie",8.2,104,2000,890830,"Yes"
72,2000,"072-2000","Special Recognition for Excellence in Filmmaking",NA,"tt0202641","Two Family House",NA,NA,"Independent",NA,NA,"Two Family House","movie",7.2,108,2000,1714,"No"
72,2000,"072-2000","Top Foreign Films",NA,"tt0259072","A Time for Drunken Horses",NA,NA,"International",NA,NA,"Zamani barayé masti asbha","movie",7.7,80,2000,8714,"No"
72,2000,"072-2000","Top Foreign Films",NA,"tt0188030","Butterfly",NA,NA,"International",NA,NA,"La lengua de las mariposas","movie",7.6,96,1999,9532,"No"
72,2000,"072-2000","Top Foreign Films",NA,"tt0190332","Crouching Tiger, Hidden Dragon",NA,NA,"International",8,"2021-07-09","Wo hu cang long","movie",7.9,120,2000,278323,"Yes"
72,2000,"072-2000","Top Foreign Films",NA,"tt0213847","Malena",NA,NA,"International",NA,NA,"Malèna","movie",7.4,108,2000,109422,"No"
72,2000,"072-2000","Top Foreign Films",NA,"tt0144201","The Girl on the Bridge",NA,NA,"International",NA,NA,"La fille sur le pont","movie",7.5,90,1999,14228,"No"
72,2000,"072-2000","Top Ten Films",NA,"tt0247196","Before Night Falls",NA,NA,"Top Films",NA,NA,"Before Night Falls","movie",7.1,133,2000,26116,"No"
72,2000,"072-2000","Top Ten Films",NA,"tt0249462","Billy Elliot",NA,NA,"Top Films",8,"2021-07-28","Billy Elliot","movie",7.7,110,2000,140364,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0159382","Croupier",NA,NA,"Top Films",5,"2023-02-20","Croupier","movie",7,94,1998,23092,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0168629","Dancer in the Dark",NA,NA,"Top Films",NA,NA,"Dancer in the Dark","movie",7.9,140,2000,114798,"No"
72,2000,"072-2000","Top Ten Films",NA,"tt0172495","Gladiator",NA,NA,"Top Films",6,"2021-07-09","Gladiator","movie",8.5,155,2000,1573717,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0180073","Quills",NA,NA,"Top Films",6,"2023-08-15","Quills","movie",7.2,124,2000,56086,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0145503","Sunshine",NA,NA,"Top Films",NA,NA,"Sunshine","movie",7.5,181,1999,15638,"No"
72,2000,"072-2000","Top Ten Films",NA,"tt0181865","Traffic",NA,NA,"Top Films",5,"2021-07-09","Traffic","movie",7.6,147,2000,216721,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0185014","Wonder Boys",NA,NA,"Top Films",5,"2022-05-30","Wonder Boys","movie",7.2,107,2000,65985,"Yes"
72,2000,"072-2000","Top Ten Films",NA,"tt0203230","You Can Count on Me",NA,NA,"Top Films",NA,NA,"You Can Count on Me","movie",7.5,111,2000,31003,"No"
72,2000,"072-2000","William K. Everson Film History Award","For the book ""Reading Lyrics""",NA,NA,"nm1592629","Robert Kimball","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
73,2001,"073-2001","Best Actor",NA,"tt0219965","Bandits","nm0000671","Billy Bob Thornton","Performance",6,"2022-05-30","Bandits","movie",6.5,123,2001,70194,"Yes"
73,2001,"073-2001","Best Actor",NA,"tt0285742","Monster's Ball","nm0000671","Billy Bob Thornton","Performance",NA,NA,"Monster's Ball","movie",7.1,111,2001,92832,"No"
73,2001,"073-2001","Best Actor",NA,"tt0243133","The Man Who Wasn't There","nm0000671","Billy Bob Thornton","Performance",NA,NA,"The Man Who Wasn't There","movie",7.5,116,2001,113526,"No"
73,2001,"073-2001","Best Actress",NA,"tt0285742","Monster's Ball","nm0000932","Halle Berry","Performance",NA,NA,"Monster's Ball","movie",7.1,111,2001,92832,"No"
73,2001,"073-2001","Best Animated Feature",NA,"tt0126029","Shrek",NA,NA,"Top Films",7,"2021-07-09","Shrek","movie",7.9,90,2001,715060,"Yes"
73,2001,"073-2001","Best Director",NA,"tt0247425","In the Bedroom","nm0276062","Todd Field","Director",8,"2021-07-09","In the Bedroom","movie",7.4,131,2001,41738,"Yes"
73,2001,"073-2001","Best Documentary",NA,"tt0264578","The Endurance",NA,NA,"Documentary",NA,NA,"The Endurance: Shackleton's Legendary Antarctic Expedition","movie",7.8,97,2000,2142,"No"
73,2001,"073-2001","Best Ensemble",NA,"tt0253200","Last Orders",NA,NA,"Performance",NA,NA,"Last Orders","movie",6.9,109,2001,6577,"No"
73,2001,"073-2001","Best Film",NA,"tt0203009","Moulin Rouge!",NA,NA,"Top Films",7,"2021-07-09","Moulin Rouge!","movie",7.6,127,2001,295169,"Yes"
73,2001,"073-2001","Best Film Made for Cable TV",NA,"tt0243664","Wit",NA,NA,"Top Films",6,"2023-09-09","Wit","tvMovie",8,99,2001,11234,"Yes"
73,2001,"073-2001","Best Foreign Language Film",NA,"tt0245712","Amores perros",NA,NA,"International",8,"2023-11-03","Amores perros","movie",8.1,154,2000,249454,"Yes"
73,2001,"073-2001","Best Screenplay",NA,"tt0247425","In the Bedroom","nm0275284","Robert Festinger","Writing",8,"2021-07-09","In the Bedroom","movie",7.4,131,2001,41738,"Yes"
73,2001,"073-2001","Best Screenplay",NA,"tt0247425","In the Bedroom","nm0276062","Todd Field","Writing",8,"2021-07-09","In the Bedroom","movie",7.4,131,2001,41738,"Yes"
73,2001,"073-2001","Best Supporting Actor",NA,"tt0280778","Iris","nm0000980","Jim Broadbent","Performance",6,"2023-10-07","Iris","movie",7,91,2001,18911,"Yes"
73,2001,"073-2001","Best Supporting Actor",NA,"tt0203009","Moulin Rouge!","nm0000980","Jim Broadbent","Performance",7,"2021-07-09","Moulin Rouge!","movie",7.6,127,2001,295169,"Yes"
73,2001,"073-2001","Best Supporting Actress",NA,"tt0120737","The Lord of the Rings: The Fellowship of the Ring","nm0000949","Cate Blanchett","Performance",7,"2021-07-09","The Lord of the Rings: The Fellowship of the Ring","movie",8.8,178,2001,1956202,"Yes"
73,2001,"073-2001","Best Supporting Actress",NA,"tt0206917","The Man Who Cried","nm0000949","Cate Blanchett","Performance",NA,NA,"The Man Who Cried","movie",6.1,100,2000,16240,"No"
73,2001,"073-2001","Best Supporting Actress",NA,"tt0120824","The Shipping News","nm0000949","Cate Blanchett","Performance",NA,NA,"The Shipping News","movie",6.7,111,2001,33682,"No"
73,2001,"073-2001","Billy Wilder Award for Excellence in Directing",NA,NA,NA,"nm0000229","Steven Spielberg","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
73,2001,"073-2001","Breakthrough Performance by an Actor",NA,"tt0264796","Life as a House","nm0159789","Hayden Christensen","Performance",8,"2021-07-11","Life as a House","movie",7.5,125,2001,45198,"Yes"
73,2001,"073-2001","Breakthrough Performance by an Actress",NA,"tt0166924","Mulholland Drive","nm0915208","Naomi Watts","Performance",7,"2021-07-09","Mulholland Dr.","movie",7.9,147,2001,375163,"Yes"
73,2001,"073-2001","Career Achievement Award","For excellence in film music scoring",NA,NA,"nm0002354","John Williams","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
73,2001,"073-2001","Career Achievement Award",NA,NA,NA,"nm0000685","Jon Voight","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
73,2001,"073-2001","Freedom of Expression Award",NA,"tt0233841","Baran",NA,NA,"Other",NA,NA,"Baran","movie",7.8,94,2001,8819,"No"
73,2001,"073-2001","Freedom of Expression Award",NA,"tt0280801","Jung in the Land of the Mujaheddin",NA,NA,"Other",NA,NA,"Jung (War) in the Land of the Mujaheddin","movie",8,114,2001,90,"No"
73,2001,"073-2001","Freedom of Expression Award",NA,"tt0283431","Kandahar",NA,NA,"Other",NA,NA,"Safar-e Ghandehar","movie",6.8,85,2001,7008,"No"
73,2001,"073-2001","Humanitarian Award",NA,NA,NA,"nm0004453","Arthur Cohn","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
73,2001,"073-2001","Outstanding Directorial Debut",NA,"tt0248845","Hedwig and the Angry Inch","nm0593463","John Cameron Mitchell","Director",6,"2022-07-01","Hedwig and the Angry Inch","movie",7.7,95,2001,36963,"Yes"
73,2001,"073-2001","Outstanding Production Design",NA,"tt0120737","The Lord of the Rings: The Fellowship of the Ring","nm0538194","Grant Major","Other",7,"2021-07-09","The Lord of the Rings: The Fellowship of the Ring","movie",8.8,178,2001,1956202,"Yes"
73,2001,"073-2001","Special Achievement in Filmmaking",NA,"tt0120737","Lord of the Rings: The Fellowship of the Ring","nm0001392","Peter Jackson","Other",7,"2021-07-09","The Lord of the Rings: The Fellowship of the Ring","movie",8.8,178,2001,1956202,"Yes"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0200427","Diamond Men",NA,NA,"Independent",NA,NA,"Diamond Men","movie",6.9,100,2000,1789,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0162346","Ghost World",NA,NA,"Independent",7,"2021-07-09","Ghost World","movie",7.3,111,2001,125096,"Yes"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0208196","Happy Accidents",NA,NA,"Independent",NA,NA,"Happy Accidents","movie",7.2,110,2000,10127,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0280778","Iris",NA,NA,"Independent",6,"2023-10-07","Iris","movie",7,91,2001,18911,"Yes"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0242587","L.I.E.",NA,NA,"Independent",NA,NA,"L.I.E.","movie",7.1,97,2001,10346,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0259393","Lantana",NA,NA,"Independent",NA,NA,"Lantana","movie",7.2,121,2001,20075,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0261066","Pinero",NA,NA,"Independent",NA,NA,"Piñero","movie",6.2,103,2001,1390,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0203119","Sexy Beast",NA,NA,"Independent",7,"2022-03-07","Sexy Beast","movie",7.3,89,2000,65114,"Yes"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0254099","The Anniversary Party",NA,NA,"Independent",NA,NA,"The Anniversary Party","movie",6.3,115,2001,8640,"No"
73,2001,"073-2001","Special Recognition for Excellence in Filmmaking",NA,"tt0250323","The Deep End",NA,NA,"Independent",NA,NA,"The Deep End","movie",6.5,101,2001,11905,"No"
73,2001,"073-2001","Top Foreign Films",NA,"tt0211915","Amélie",NA,NA,"International",7,"2021-07-09","Le fabuleux destin d'Amélie Poulain","movie",8.3,122,2001,781552,"Yes"
73,2001,"073-2001","Top Foreign Films",NA,"tt0245712","Amores perros",NA,NA,"International",8,"2023-11-03","Amores perros","movie",8.1,154,2000,249454,"Yes"
73,2001,"073-2001","Top Foreign Films",NA,"tt0291003","Behind the Sun",NA,NA,"International",NA,NA,"Abril Despedaçado","movie",7.6,105,2001,7324,"No"
73,2001,"073-2001","Top Foreign Films",NA,"tt0244479","Dark Blue World",NA,NA,"International",NA,NA,"Tmavomodrý svet","movie",7.1,112,2001,6020,"No"
73,2001,"073-2001","Top Foreign Films",NA,"tt0283509","No Man's Land",NA,NA,"International",NA,NA,"No Man's Land","movie",7.9,98,2001,48367,"No"
73,2001,"073-2001","Top Ten Films",NA,"tt0212720","A.I. Artificial Intelligence",NA,NA,"Top Films",4,"2021-07-09","A.I. Artificial Intelligence","movie",7.2,146,2001,318625,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0265086","Black Hawk Down",NA,NA,"Top Films",6,"2021-07-09","Black Hawk Down","movie",7.7,144,2001,415370,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0247425","In the Bedroom",NA,NA,"Top Films",8,"2021-07-09","In the Bedroom","movie",7.4,131,2001,41738,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0209144","Memento",NA,NA,"Top Films",9,"2021-07-11","Memento","movie",8.4,113,2000,1294321,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0285742","Monster's Ball",NA,NA,"Top Films",NA,NA,"Monster's Ball","movie",7.1,111,2001,92832,"No"
73,2001,"073-2001","Top Ten Films",NA,"tt0203009","Moulin Rouge!",NA,NA,"Top Films",7,"2021-07-09","Moulin Rouge!","movie",7.6,127,2001,295169,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0166924","Mulholland Drive",NA,NA,"Top Films",7,"2021-07-09","Mulholland Dr.","movie",7.9,147,2001,375163,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0240772","Ocean's Eleven",NA,NA,"Top Films",7,"2021-07-14","Ocean's Eleven","movie",7.7,116,2001,604805,"Yes"
73,2001,"073-2001","Top Ten Films",NA,"tt0243133","The Man Who Wasn't There",NA,NA,"Top Films",NA,NA,"The Man Who Wasn't There","movie",7.5,116,2001,113526,"No"
73,2001,"073-2001","Top Ten Films",NA,"tt0237572","The Pledge",NA,NA,"Top Films",NA,NA,"The Pledge","movie",6.8,124,2001,64992,"No"
73,2001,"073-2001","William K. Everson Film History Award",NA,"tt0173772","My Voyage to Italy","nm0000217","Martin Scorsese","Other",NA,NA,"Il mio viaggio in Italia","movie",8.2,246,1999,3464,"No"
74,2002,"074-2002","Best Actor",NA,"tt0299117","Roger Dodger","nm0001714","Campbell Scott","Performance",NA,NA,"Roger Dodger","movie",6.9,106,2002,17817,"No"
74,2002,"074-2002","Best Actress",NA,"tt0297884","Far from Heaven","nm0000194","Julianne Moore","Performance",NA,NA,"Far from Heaven","movie",7.3,107,2002,48384,"No"
74,2002,"074-2002","Best Animated Feature",NA,"tt0245429","Spirited Away",NA,NA,"Top Films",8,"2021-07-09","Sen to Chihiro no kamikakushi","movie",8.6,125,2001,817156,"Yes"
74,2002,"074-2002","Best Director",NA,"tt0252444","Rabbit-Proof Fence","nm0637518","Phillip Noyce","Director",NA,NA,"Rabbit-Proof Fence","movie",7.4,94,2002,29905,"No"
74,2002,"074-2002","Best Director",NA,"tt0258068","The Quiet American","nm0637518","Phillip Noyce","Director",NA,NA,"The Quiet American","movie",7,101,2002,29386,"No"
74,2002,"074-2002","Best Documentary",NA,"tt0310793","Bowling for Columbine",NA,NA,"Documentary",8,"2021-07-09","Bowling for Columbine","movie",8,120,2002,147604,"Yes"
74,2002,"074-2002","Best Ensemble",NA,"tt0309912","Nicholas Nickleby",NA,NA,"Performance",NA,NA,"Nicholas Nickleby","movie",7.1,132,2002,13290,"No"
74,2002,"074-2002","Best Film",NA,"tt0274558","The Hours",NA,NA,"Top Films",6,"2021-07-09","The Hours","movie",7.5,110,2002,136843,"Yes"
74,2002,"074-2002","Best Film Made for Cable TV",NA,"tt0257850","The Laramie Project",NA,NA,"Top Films",NA,NA,"The Laramie Project","tvMovie",7.1,97,2002,6867,"No"
74,2002,"074-2002","Best Foreign Language Film",NA,"tt0287467","Talk to Her",NA,NA,"International",NA,NA,"Hable con ella","movie",7.9,112,2002,116235,"No"
74,2002,"074-2002","Best Screenplay",NA,"tt0268126","Adaptation.","nm0442109","Charlie Kaufman","Writing",5,"2021-07-09","Adaptation.","movie",7.7,115,2002,199741,"Yes"
74,2002,"074-2002","Best Screenplay",NA,"tt0270288","Confessions of a Dangerous Mind","nm0442109","Charlie Kaufman","Writing",NA,NA,"Confessions of a Dangerous Mind","movie",7,113,2002,90993,"No"
74,2002,"074-2002","Best Screenplay",NA,"tt0219822","Human Nature","nm0442109","Charlie Kaufman","Writing",NA,NA,"Human Nature","movie",6.4,96,2001,18753,"No"
74,2002,"074-2002","Best Supporting Actor",NA,"tt0268126","Adaptation.","nm0177933","Chris Cooper","Performance",5,"2021-07-09","Adaptation.","movie",7.7,115,2002,199741,"Yes"
74,2002,"074-2002","Best Supporting Actress",NA,"tt0257360","About Schmidt","nm0000870","Kathy Bates","Performance",4,"2021-07-09","About Schmidt","movie",7.2,125,2002,131936,"Yes"
74,2002,"074-2002","Breakthrough Performance by an Actor",NA,"tt0168786","Antwone Fisher","nm1035682","Derek Luke","Performance",NA,NA,"Antwone Fisher","movie",7.3,120,2002,37753,"No"
74,2002,"074-2002","Breakthrough Performance by an Actress",NA,"tt0274812","Secretary","nm0350454","Maggie Gyllenhaal","Performance",NA,NA,"Secretary","movie",6.9,107,2002,96257,"No"
74,2002,"074-2002","Career Achievement Award",NA,NA,NA,"nm0001626","Christopher Plummer","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
74,2002,"074-2002","Career Achievement Award","For excellence in cinematography",NA,NA,"nm0005734","Conrad L. Hall","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
74,2002,"074-2002","Career Achievement Award","For excellence in film music composition",NA,NA,"nm0000930","Elmer Bernstein","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
74,2002,"074-2002","Freedom of Expression Award",NA,"tt0273435","Ararat",NA,NA,"Other",NA,NA,"Ararat","movie",6.3,115,2002,14708,"No"
74,2002,"074-2002","Freedom of Expression Award",NA,"tt0280491","Bloody Sunday",NA,NA,"Other",NA,NA,"Bloody Sunday","movie",7.6,111,2002,25495,"No"
74,2002,"074-2002","Freedom of Expression Award",NA,"tt0252444","Rabbit-Proof Fence",NA,NA,"Other",NA,NA,"Rabbit-Proof Fence","movie",7.4,94,2002,29905,"No"
74,2002,"074-2002","Freedom of Expression Award",NA,"tt0252480","The Grey Zone",NA,NA,"Other",NA,NA,"The Grey Zone","movie",7,108,2001,11199,"No"
74,2002,"074-2002","Humanitarian Award",NA,NA,NA,"nm0627521","Sheila Nevins","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
74,2002,"074-2002","Outstanding Directorial Debut",NA,"tt0299658","Chicago","nm0551128","Rob Marshall","Director",7,"2021-07-09","Chicago","movie",7.2,113,2002,239156,"Yes"
74,2002,"074-2002","Special Achievement in Filmmaking",NA,"tt0270288","Confessions of a Dangerous Mind","nm0000123","George Clooney","Other",NA,NA,"Confessions of a Dangerous Mind","movie",7,113,2002,90993,"No"
74,2002,"074-2002","Special Achievement in Filmmaking","For visionary cinematic achievement",NA,NA,"nm0000184","George Lucas","Other",NA,NA,NA,NA,NA,NA,NA,NA,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0264616","Frailty",NA,NA,"Independent",NA,NA,"Frailty","movie",7.2,100,2001,89054,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0246677","Heaven",NA,NA,"Independent",NA,NA,"Heaven","movie",7,97,2002,26298,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0280760","Igby Goes Down",NA,NA,"Independent",6,"2021-07-11","Igby Goes Down","movie",6.9,98,2002,34645,"Yes"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0290210","Max",NA,NA,"Independent",3,"2021-12-22","Max","movie",6.4,106,2002,8730,"Yes"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0295238","Personal Velocity",NA,NA,"Independent",NA,NA,"Personal Velocity: Three Portraits","movie",6.5,86,2002,3839,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0296166","Real Women Have Curves",NA,NA,"Independent",NA,NA,"Real Women Have Curves","movie",6.9,90,2002,8026,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0299117","Roger Doger",NA,NA,"Independent",NA,NA,"Roger Dodger","movie",6.9,106,2002,17817,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0286179","Sunshine State",NA,NA,"Independent",NA,NA,"Sunshine State","movie",6.8,141,2002,4204,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0271219","Tadpole",NA,NA,"Independent",NA,NA,"Tadpole","movie",6.2,78,2002,6212,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0279113","The Good Girl",NA,NA,"Independent",4,"2021-07-24","The Good Girl","movie",6.4,93,2002,46719,"Yes"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0319470","The Guys",NA,NA,"Independent",NA,NA,"The Guys","movie",6.3,84,2002,1404,"No"
74,2002,"074-2002","Special Recognition for Excellence in Filmmaking",NA,"tt0212604","Tully",NA,NA,"Independent",NA,NA,"Tully","movie",7.3,102,2000,1980,"No"
74,2002,"074-2002","Top Foreign Films",NA,"tt0283832","8 Women",NA,NA,"International",NA,NA,"8 femmes","movie",7,111,2002,33808,"No"
