"TheatreID","SessionID","ScreenTitle","ScreenTrailer","ScreenPoster","ScreenDate","ScreenTimestamp","ScreenTime","ScreenTicketLink","ScreenGenre","ScreenRuntime","ScreenTheatre"
"f-0100002558","37280","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-09T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37280&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37281","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-10T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37281&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37282","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-11T18:15:00","06:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37282&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37283","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-11T20:45:00","08:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37283&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37284","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-12T18:15:00","06:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37284&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37285","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-12T20:45:00","08:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37285&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37286","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-13T18:15:00","06:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37286&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37287","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-13T20:45:00","08:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37287&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37288","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-14T19:05:00","07:05 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37288&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100002558","37289","MIDNIGHT COWBOY","https://www.youtube.com/watch?v=o29GST0Lj28","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100002558?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-14T21:20:00","09:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37289&visLang=1","Drama","113 Minutes","AFI - AFI Silver 2"
"f-0100004190","37466","MILONGA (2023)","https://www.youtube.com/watch?v=jdtvx6ds_wM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004190?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-23T16:50:00","04:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37466&visLang=1","Drama","106 Minutes","AFI - AFI Silver 1"
"f-0100004190","37467","MILONGA (2023)","https://www.youtube.com/watch?v=jdtvx6ds_wM","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004190?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 23, 2023","2023-09-26T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37467&visLang=1","Drama","106 Minutes","AFI - AFI Silver 1"
"f-0100004163","37504","MIÚCHA, THE VOICE OF BOSSA NOVA","https://www.youtube.com/watch?v=29rDiWqriUw","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004163?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 01, 2023","2023-10-01T18:50:00","06:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37504&visLang=1","Documentary - music","98 Minutes","AFI - AFI Silver 1"
"f-0100004163","37505","MIÚCHA, THE VOICE OF BOSSA NOVA","https://www.youtube.com/watch?v=29rDiWqriUw","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004163?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 01, 2023","2023-10-04T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37505&visLang=1","Documentary - music","98 Minutes","AFI - AFI Silver 1"
"f-0100004163","37506","MIÚCHA, THE VOICE OF BOSSA NOVA","https://www.youtube.com/watch?v=29rDiWqriUw","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004163?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 01, 2023","2023-10-05T21:30:00","09:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37506&visLang=1","Documentary - music","98 Minutes","AFI - AFI Silver 2"
"f-0100004157","37342","MUTINY IN HEAVEN: THE BIRTHDAY PARTY","https://www.youtube.com/watch?v=HubK_rgjYLw","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004157?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Thursday, September 21, 2023","2023-09-21T20:00:00","08:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37342&visLang=1","Documentary - music","98 Minutes","AFI - AFI Silver 2"
"f-0100004157","37343","MUTINY IN HEAVEN: THE BIRTHDAY PARTY","https://www.youtube.com/watch?v=HubK_rgjYLw","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004157?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Thursday, September 21, 2023","2023-09-25T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37343&visLang=1","Documentary - music","98 Minutes","AFI - AFI Silver 3"
"f-0100004168","37502","OCTOPUS SKIN","https://www.youtube.com/watch?v=UxoGt-Ybk0U","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004168?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 01, 2023","2023-10-01T16:40:00","04:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37502&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"f-0100004168","37503","OCTOPUS SKIN","https://www.youtube.com/watch?v=UxoGt-Ybk0U","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004168?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 01, 2023","2023-10-02T21:30:00","09:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37503&visLang=1","Drama","95 Minutes","AFI - AFI Silver 1"
"f-0100004093","37445","OLDBOY (2003)","https://www.youtube.com/watch?v=tAaBkFChaRg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004093?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, August 29, 2023","2023-08-29T20:50:00","08:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37445&visLang=1","Action drama","119 Minutes","AFI - AFI Silver 3"
"f-0100004093","37450","OLDBOY (2003)","https://www.youtube.com/watch?v=tAaBkFChaRg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004093?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, August 29, 2023","2023-08-30T20:50:00","08:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37450&visLang=1","Action drama","119 Minutes","AFI - AFI Silver 3"
"f-0100004093","37455","OLDBOY (2003)","https://www.youtube.com/watch?v=tAaBkFChaRg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004093?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, August 29, 2023","2023-08-31T20:50:00","08:50 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37455&visLang=1","Action drama","119 Minutes","AFI - AFI Silver 3"
"f-0100003944","37411","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T15:45:00","03:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37411&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37412","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-28T19:30:00","07:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37412&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37413","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-29T12:00:00","12:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37413&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37414","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-29T15:45:00","03:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37414&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37415","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-29T19:30:00","07:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37415&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37416","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-30T12:00:00","12:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37416&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37417","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-30T15:45:00","03:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37417&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37418","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-30T19:30:00","07:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37418&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37419","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T12:00:00","12:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37419&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37420","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T15:45:00","03:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37420&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003944","37421","OPPENHEIMER","https://www.youtube.com/watch?v=uYPbbksJxIg","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003944?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Monday, August 28, 2023","2023-08-31T19:30:00","07:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37421&visLang=1","Drama, biography","180 Minutes","AFI - AFI Silver 1"
"f-0100003339","37291","PERFECT BLUE (1997)","https://www.youtube.com/watch?v=BPdfLaZGFmc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003339?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Wednesday, September 06, 2023","2023-09-06T19:20:00","07:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37291&visLang=1","Anime","82 Minutes","AFI - AFI Silver 2"
"f-0100003339","37290","PERFECT BLUE (1997)","https://www.youtube.com/watch?v=BPdfLaZGFmc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100003339?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Wednesday, September 06, 2023","2023-09-10T21:20:00","09:20 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37290&visLang=1","Anime","82 Minutes","AFI - AFI Silver 1"
"f-0100004129","37017","PERFORMANCE","https://www.youtube.com/watch?v=mggYe5E5laU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004129?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-08T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37017&visLang=1","Crime drama","105 Minutes","AFI - AFI Silver 2"
"f-0100004129","37018","PERFORMANCE","https://www.youtube.com/watch?v=mggYe5E5laU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004129?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-12T21:05:00","09:05 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37018&visLang=1","Crime drama","105 Minutes","AFI - AFI Silver 1"
"f-0100004129","37019","PERFORMANCE","https://www.youtube.com/watch?v=mggYe5E5laU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004129?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-14T16:45:00","04:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37019&visLang=1","Crime drama","105 Minutes","AFI - AFI Silver 1"
"f-0100004198","37459","RADICAL (2023)","https://www.youtube.com/watch?v=rM5SABKb5FI","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004198?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 22, 2023","2023-09-22T19:00:00","07:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37459&visLang=1","Drama","127 Minutes","AFI - AFI Silver 1"
"f-0100004184","37524","RAMONA (2023)","https://www.youtube.com/watch?v=8PZcl8LRfzU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004184?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 08, 2023","2023-10-08T14:15:00","02:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37524&visLang=1","Docu-drama","82 Minutes","AFI - AFI Silver 1"
"f-0100004184","37525","RAMONA (2023)","https://www.youtube.com/watch?v=8PZcl8LRfzU","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004184?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Sunday, October 08, 2023","2023-10-09T17:10:00","05:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37525&visLang=1","Docu-drama","82 Minutes","AFI - AFI Silver 1"
"f-0100004125","36995","RISKY BUSINESS","https://www.youtube.com/watch?v=zPZafey1fyk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004125?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-01T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36995&visLang=1","Crime comedy","99 Minutes","AFI - AFI Silver 2"
"f-0100004125","36996","RISKY BUSINESS","https://www.youtube.com/watch?v=zPZafey1fyk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004125?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-05T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36996&visLang=1","Crime comedy","99 Minutes","AFI - AFI Silver 2"
"f-0100004125","36997","RISKY BUSINESS","https://www.youtube.com/watch?v=zPZafey1fyk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004125?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-06T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36997&visLang=1","Crime comedy","99 Minutes","AFI - AFI Silver 2"
"f-0100004125","36998","RISKY BUSINESS","https://www.youtube.com/watch?v=zPZafey1fyk","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004125?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 01, 2023","2023-09-07T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36998&visLang=1","Crime comedy","99 Minutes","AFI - AFI Silver 2"
"f-0100004192","37460","ROTTING IN THE SUN","https://www.youtube.com/watch?v=CUtPh4NLb4M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004192?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 22, 2023","2023-09-22T21:40:00","09:40 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37460&visLang=1","Mystery comedy","109 Minutes","AFI - AFI Silver 1"
"f-0100004192","37463","ROTTING IN THE SUN","https://www.youtube.com/watch?v=CUtPh4NLb4M","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004192?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 22, 2023","2023-09-24T21:25:00","09:25 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37463&visLang=1","Mystery comedy","109 Minutes","AFI - AFI Silver 2"
"f-0100004173","37484","SISTER & SISTER","https://www.youtube.com/watch?v=Vr5cGloJu9c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004173?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, September 26, 2023","2023-09-26T19:15:00","07:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37484&visLang=1","Drama","80 Minutes","AFI - AFI Silver 1"
"f-0100004173","37485","SISTER & SISTER","https://www.youtube.com/watch?v=Vr5cGloJu9c","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004173?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Tuesday, September 26, 2023","2023-09-28T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37485&visLang=1","Drama","80 Minutes","AFI - AFI Silver 1"
"f-0100004133","37035","SPACE JAM (1996)","https://www.youtube.com/watch?v=17pOeKY17vc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004133?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-15T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37035&visLang=1","Animation, comedy","88 Minutes","AFI - AFI Silver 1"
"f-0100004133","37036","SPACE JAM (1996)","https://www.youtube.com/watch?v=17pOeKY17vc","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004133?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 15, 2023","2023-09-16T17:00:00","05:00 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37036&visLang=1","Animation, comedy","88 Minutes","AFI - AFI Silver 1"
"f-0100004189","37497","STRANGE WAY OF LIFE with THE HUMAN VOICE (2020)","https://www.youtube.com/watch?v=v27SMa6wIys","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004189?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 30, 2023","2023-09-30T19:10:00","07:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37497&visLang=1","Drama","61 Minutes","AFI - AFI Silver 1"
"f-0100004130","37020","SUPER FLY (1972)","https://www.youtube.com/watch?v=E4_IK2Oq6FA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004130?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-08T21:10:00","09:10 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37020&visLang=1","Crime drama","91 Minutes","AFI - AFI Silver 2"
"f-0100004130","37021","SUPER FLY (1972)","https://www.youtube.com/watch?v=E4_IK2Oq6FA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004130?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-11T21:45:00","09:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37021&visLang=1","Crime drama","91 Minutes","AFI - AFI Silver 1"
"f-0100004130","37022","SUPER FLY (1972)","https://www.youtube.com/watch?v=E4_IK2Oq6FA","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004130?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Friday, September 08, 2023","2023-09-13T21:30:00","09:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37022&visLang=1","Crime drama","91 Minutes","AFI - AFI Silver 1"
"f-0100004124","36983","SUPERMAN II - THE RICHARD DONNER CUT","https://www.youtube.com/watch?v=hA6fS_UHssY","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004124?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Wednesday, August 30, 2023","2023-08-30T11:30:00","11:30 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=36983&visLang=1","Action adventure","116 Minutes","AFI - AFI Silver 2"
"f-0100004181","37495","THE BURITI FLOWER","https://www.youtube.com/watch?v=Z8xk-Yfv-a8","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004181?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 30, 2023","2023-09-30T16:30:00","04:30 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37495&visLang=1","Drama","123 Minutes","AFI - AFI Silver 1"
"f-0100004181","37496","THE BURITI FLOWER","https://www.youtube.com/watch?v=Z8xk-Yfv-a8","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004181?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 30, 2023","2023-10-03T20:15:00","08:15 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37496&visLang=1","Drama","123 Minutes","AFI - AFI Silver 1"
"f-0100004131","37023","THE DARK KNIGHT","https://www.youtube.com/watch?v=_PZpmTj1Q8Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004131?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-09T10:45:00","10:45 AM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37023&visLang=1","Action crime drama","152 Minutes","AFI - AFI Silver 1"
"f-0100004131","37024","THE DARK KNIGHT","https://www.youtube.com/watch?v=_PZpmTj1Q8Q","//silver.afi.com/CDN/media/entity/get/FilmPosterGraphic/f-0100004131?width=121&height=180&referenceScheme=Global&allowPlaceHolder=true","Saturday, September 09, 2023","2023-09-11T18:45:00","06:45 PM","//silver.afi.com/Ticketing/visSelectTickets.aspx?cinemacode=1001&txtSessionId=37024&visLang=1","Action crime drama","152 Minutes","AFI - AFI Silver 1"
