Ceremony,Ceremony.Year,AwardCeremony,AwardCategory,Note,FilmID,FilmName,PersonID,PersonName,GeneralizedCategory
85,2013,085-2013,Best Original Screenplay,NA,tt2042568,Inside Llewyn Davis,nm0001053,Ethan Coen,Writing
85,2013,085-2013,Best Original Screenplay,NA,tt2042568,Inside Llewyn Davis,nm0001054,Joel Coen,Writing
85,2013,085-2013,Best Supporting Actor,NA,tt1821549,Nebraska,nm0287182,Will Forte,Performance
85,2013,085-2013,Best Supporting Actress,NA,tt2334649,Fruitvale Station,nm0818055,Octavia Spencer,Performance
85,2013,085-2013,Breakthrough Performance by an Actor,NA,tt2334649,Fruitvale Station,nm0430107,Michael B. Jordan,Performance
85,2013,085-2013,Breakthrough Performance by an Actress,NA,tt2278871,Blue Is the Warmest Colour,nm2650819,Adèle Exarchopoulos,Performance
85,2013,085-2013,Creative Innovation in Filmmaking,NA,tt1454468,Gravity,NA,NA,Other
85,2013,085-2013,Freedom of Expression Award,NA,tt2258858,Wadjda,NA,NA,Other
85,2013,085-2013,Spotlight Award,Career collaboration of Martin Scorsese and Leonardo DiCaprio,NA,NA,nm0000138,Leonardo DiCaprio,Other
85,2013,085-2013,Spotlight Award,Career collaboration of Martin Scorsese and Leonardo DiCaprio,NA,NA,nm0000217,Martin Scorsese,Other
85,2013,085-2013,Top Five Documentaries,NA,tt2396566,20 Feet from Stardom,NA,NA,Documentary
85,2013,085-2013,Top Five Documentaries,NA,tt2430104,After Tiller,NA,NA,Documentary
85,2013,085-2013,Top Five Documentaries,NA,tt1293751,Casting By,NA,NA,Documentary
85,2013,085-2013,Top Five Documentaries,NA,tt2375605,The Act of Killing,NA,NA,Documentary
85,2013,085-2013,Top Five Documentaries,NA,tt2486682,The Square,NA,NA,Documentary
85,2013,085-2013,Top Five Foreign Language Films,NA,tt2216240,A Hijacking,NA,NA,International
85,2013,085-2013,Top Five Foreign Language Films,NA,tt2258281,Beyond the Hills,NA,NA,International
85,2013,085-2013,Top Five Foreign Language Films,NA,tt2425486,Gloria,NA,NA,International
85,2013,085-2013,Top Five Foreign Language Films,NA,tt1462900,The Grandmaster,NA,NA,International
85,2013,085-2013,Top Five Foreign Language Films,NA,tt2106476,The Hunt,NA,NA,International
85,2013,085-2013,Top Ten Films,NA,tt2024544,12 Years a Slave,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt2334649,Fruitvale Station,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt1454468,Gravity,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt2042568,Inside Llewyn Davis,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt1091191,Lone Survivor,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt1821549,Nebraska,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt1392214,Prisoners,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt2140373,Saving Mr. Banks,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt0359950,The Secret Life of Walter Mitty,NA,NA,Top Films
85,2013,085-2013,Top Ten Films,NA,tt0993846,The Wolf of Wall Street,NA,NA,Top Films
85,2013,085-2013,Top Ten Independent Films,NA,tt2388637,Ain't Them Bodies Saints,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt0790636,Dallas Buyers Club,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt2294677,In a World...,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt2094890,Mother of George,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt2094064,Much Ado About Nothing,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt1935179,Mud,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt2370248,Short Term 12,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt2023690,Sightseers,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt1817273,The Place Beyond the Pines,NA,NA,Independent
85,2013,085-2013,Top Ten Independent Films,NA,tt1714206,The Spectacular Now,NA,NA,Independent
85,2013,085-2013,William K. Everson Film History Award,NA,NA,NA,nm0828211,George Stevens Jr.,Other
86,2014,086-2014,Best Actor,Tied with Michael Keaton for Birdman or (The Unexpected Virtue of Ignorance) (2014).,tt2937898,A Most Violent Year,nm1209966,Oscar Isaac,Performance
86,2014,086-2014,Best Actor,Tied with Oscar Isaac for A Most Violent Year (2014).,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),nm0000474,Michael Keaton,Performance
86,2014,086-2014,Best Actress,NA,tt3316960,Still Alice,nm0000194,Julianne Moore,Performance
86,2014,086-2014,Best Adapted Screenplay,NA,tt1791528,Inherent Vice,nm0000759,Paul Thomas Anderson,Writing
86,2014,086-2014,Best Animated Feature,NA,tt1646971,How to Train Your Dragon 2,NA,NA,Top Films
86,2014,086-2014,Best Director,NA,tt2179136,American Sniper,nm0000142,Clint Eastwood,Director
86,2014,086-2014,Best Directorial Debut,NA,tt2910274,Obvious Child,nm3521871,Gillian Robespierre,Director
86,2014,086-2014,Best Documentary,NA,tt2382298,Life Itself,NA,NA,Documentary
86,2014,086-2014,Best Ensemble,NA,tt2713180,Fury,NA,NA,Performance
86,2014,086-2014,Best Film,NA,tt2937898,A Most Violent Year,NA,NA,Top Films
86,2014,086-2014,Best Foreign Language Film,NA,tt3011894,Wild Tales,NA,NA,International
86,2014,086-2014,Best Original Screenplay,NA,tt1490017,The Lego Movie,nm0588087,Christopher Miller,Writing
86,2014,086-2014,Best Original Screenplay,NA,tt1490017,The Lego Movie,nm0520488,Phil Lord,Writing
86,2014,086-2014,Best Supporting Actor,NA,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),nm0001570,Edward Norton,Performance
86,2014,086-2014,Best Supporting Actress,NA,tt2937898,A Most Violent Year,nm1567113,Jessica Chastain,Performance
86,2014,086-2014,Breakthrough Performance,NA,tt2567712,Starred Up,nm1925239,Jack O'Connell,Performance
86,2014,086-2014,Breakthrough Performance,NA,tt1809398,Unbroken,nm1925239,Jack O'Connell,Performance
86,2014,086-2014,Freedom of Expression Award,NA,tt2752688,Rosewater,NA,NA,Other
86,2014,086-2014,Freedom of Expression Award,NA,tt1020072,Selma,NA,NA,Other
86,2014,086-2014,Spotlight Award,NA,tt2784678,Top Five,nm0001674,Chris Rock,Other
86,2014,086-2014,Top Five Documentaries,NA,tt3654964,Art and Craft,NA,NA,Documentary
86,2014,086-2014,Top Five Documentaries,NA,tt1935156,Jodorowsky's Dune,NA,NA,Documentary
86,2014,086-2014,Top Five Documentaries,NA,tt2674040,Keep on Keepin' On,NA,NA,Documentary
86,2014,086-2014,Top Five Documentaries,NA,tt3279124,Last Days in Vietnam,NA,NA,Documentary
86,2014,086-2014,Top Five Documentaries,NA,tt2732932,The Kill Team,NA,NA,Documentary
86,2014,086-2014,Top Five Foreign Language Films,NA,tt2121382,Force Majeure,NA,NA,International
86,2014,086-2014,Top Five Foreign Language Films,NA,tt3062880,Gett,NA,NA,International
86,2014,086-2014,Top Five Foreign Language Films,NA,tt2802154,Leviathan,NA,NA,International
86,2014,086-2014,Top Five Foreign Language Films,NA,tt2737050,"Two Days, One Night",NA,NA,International
86,2014,086-2014,Top Five Foreign Language Films,NA,tt2364975,We Are the Best!,NA,NA,International
86,2014,086-2014,Top Ten Films,NA,tt2179136,American Sniper,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt1065073,Boyhood,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt2713180,Fury,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt2267998,Gone Girl,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt1791528,Inherent Vice,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt2872718,Nightcrawler,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt2084970,The Imitation Game,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt1490017,The Lego Movie,NA,NA,Top Films
86,2014,086-2014,Top Ten Films,NA,tt1809398,Unbroken,NA,NA,Top Films
86,2014,086-2014,Top Ten Independent Films,NA,tt1972571,A Most Wanted Man,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2359024,Blue Ruin,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2692904,Locke,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2473794,Mr. Turner,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2910274,Obvious Child,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt1706620,Snowpiercer,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2405372,Stand Clear of the Closing Doors,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt2567712,Starred Up,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt3316960,Still Alice,NA,NA,Independent
86,2014,086-2014,Top Ten Independent Films,NA,tt1571249,The Skeleton Twins,NA,NA,Independent
86,2014,086-2014,William K. Everson Film History Award,NA,NA,NA,nm1262394,Scott Eyman,Other
87,2015,087-2015,Best Actor,NA,tt3659388,The Martian,nm0000354,Matt Damon,Performance
87,2015,087-2015,Best Actress,NA,tt3170832,Room,nm0488953,Brie Larson,Performance
87,2015,087-2015,Best Adapted Screenplay,NA,tt3659388,The Martian,nm1206844,Drew Goddard,Writing
87,2015,087-2015,Best Animated Feature,NA,tt2096673,Inside Out,NA,NA,Top Films
87,2015,087-2015,Best Director,NA,tt3659388,The Martian,nm0000631,Ridley Scott,Director
87,2015,087-2015,Best Directorial Debut,NA,tt3486542,Mediterranea,nm3476432,Jonas Carpignano,Director
87,2015,087-2015,Best Documentary,NA,tt2870648,Amy,NA,NA,Documentary
87,2015,087-2015,Best Ensemble,NA,tt1596363,The Big Short,NA,NA,Performance
87,2015,087-2015,Best Film,NA,tt1392190,Mad Max: Fury Road,NA,NA,Top Films
87,2015,087-2015,Best Foreign Language Film,NA,tt3808342,Son of Saul,NA,NA,International
87,2015,087-2015,Best Original Screenplay,NA,tt3460252,The Hateful Eight,nm0000233,Quentin Tarantino,Writing
87,2015,087-2015,Best Supporting Actor,NA,tt3076658,Creed,nm0000230,Sylvester Stallone,Performance
87,2015,087-2015,Best Supporting Actress,NA,tt3460252,The Hateful Eight,nm0000492,Jennifer Jason Leigh,Performance
87,2015,087-2015,Breakthrough Performance,Tied with Jacob Tremblay for Room (2015).,tt1365050,Beasts of No Nation,nm6781688,Abraham Attah,Performance
87,2015,087-2015,Breakthrough Performance,Tied with Abraham Attah for Beasts of No Nation (2015).,tt3170832,Room,nm5016878,Jacob Tremblay,Performance
87,2015,087-2015,Freedom of Expression Award,NA,tt1365050,Beasts of No Nation,NA,NA,Other
87,2015,087-2015,Freedom of Expression Award,NA,tt3966404,Mustang,NA,NA,Other
87,2015,087-2015,Spotlight Award,For outstanding collaborative vision,tt3397884,Sicario,NA,NA,Other
87,2015,087-2015,Top Films,NA,tt3682448,Bridge of Spies,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt3076658,Creed,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt2096673,Inside Out,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt3170832,Room,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt3397884,Sicario,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt1895587,Spotlight,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt1398426,Straight Outta Compton,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt3460252,The Hateful Eight,NA,NA,Top Films
87,2015,087-2015,Top Films,NA,tt3659388,The Martian,NA,NA,Top Films
87,2015,087-2015,Top Five Documentaries,NA,tt3518012,Best of Enemies: Buckley vs. Vidal,NA,NA,Documentary
87,2015,087-2015,Top Five Documentaries,NA,tt4145178,Listen to Me Marlon,NA,NA,Documentary
87,2015,087-2015,Top Five Documentaries,NA,tt4316236,The Black Panthers: Vanguard of the Revolution,NA,NA,Documentary
87,2015,087-2015,Top Five Documentaries,NA,tt4338184,The Diplomat,NA,NA,Documentary
87,2015,087-2015,Top Five Documentaries,NA,tt3521134,The Look of Silence,NA,NA,Documentary
87,2015,087-2015,Top Five Foreign Language Films,NA,tt3086442,Goodnight Mommy,NA,NA,International
87,2015,087-2015,Top Five Foreign Language Films,NA,tt3486542,Mediterranea,NA,NA,International
87,2015,087-2015,Top Five Foreign Language Films,NA,tt2764784,Phoenix,NA,NA,International
87,2015,087-2015,Top Five Foreign Language Films,NA,tt3742378,The Second Mother,NA,NA,International
87,2015,087-2015,Top Five Foreign Language Films,NA,tt1745787,The Tribe,NA,NA,International
87,2015,087-2015,Top Ten Independent Films,NA,tt2614684,'71,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt3544082,45 Years,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt3813310,Cop Car,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt0470752,Ex Machina,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt4270516,Grandma,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt3235888,It Follows,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt4288636,James White,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt2349144,Mississippi Grind,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt2788716,Welcome to Me,NA,NA,Independent
87,2015,087-2015,Top Ten Independent Films,NA,tt1791682,While We're Young,NA,NA,Independent
87,2015,087-2015,William K. Everson Film History Award,NA,NA,NA,nm1371766,Cecilia DeMille Presley,Other
88,2016,088-2016,Best Actor,NA,tt4034228,Manchester by the Sea,nm0000729,Casey Affleck,Performance
88,2016,088-2016,Best Actress,NA,tt2543164,Arrival,nm0010736,Amy Adams,Performance
88,2016,088-2016,Best Adapted Screenplay,NA,tt0490215,Silence,nm0168379,Jay Cocks,Writing
88,2016,088-2016,Best Adapted Screenplay,NA,tt0490215,Silence,nm0000217,Martin Scorsese,Writing
88,2016,088-2016,Best Animated Feature,NA,tt4302938,Kubo and the Two Strings,NA,NA,Top Films
88,2016,088-2016,Best Director,NA,tt4975722,Moonlight,nm1503575,Barry Jenkins,Director
88,2016,088-2016,Best Directorial Debut,NA,tt4266638,Krisha,nm4099092,Trey Edward Shults,Director
88,2016,088-2016,Best Documentary,NA,tt5275892,O.J.: Made in America,NA,NA,Documentary
88,2016,088-2016,Best Ensemble,NA,tt4846340,Hidden Figures,NA,NA,Performance
88,2016,088-2016,Best Film,NA,tt4034228,Manchester by the Sea,NA,NA,Top Films
88,2016,088-2016,Best Foreign Language Film,NA,tt5186714,The Salesman,NA,NA,International
88,2016,088-2016,Best Original Screenplay,NA,tt4034228,Manchester by the Sea,nm0518836,Kenneth Lonergan,Writing
88,2016,088-2016,Best Supporting Actor,NA,tt2582782,Hell or High Water,nm0000313,Jeff Bridges,Performance
88,2016,088-2016,Best Supporting Actress,NA,tt4975722,Moonlight,nm0365140,Naomie Harris,Performance
88,2016,088-2016,Breakthrough Performance by an Actor,NA,tt4034228,Manchester by the Sea,nm2348627,Lucas Hedges,Performance
88,2016,088-2016,Breakthrough Performance by an Actress,NA,tt4238858,The Fits,nm7513399,Royalty Hightower,Performance
88,2016,088-2016,Freedom of Expression Award,NA,tt5375040,Cameraperson,NA,NA,Other
88,2016,088-2016,Spotlight Award,Creative Collaboration of Peter Berg and Mark Wahlberg,NA,NA,nm0000916/,Peter Berg,Other
88,2016,088-2016,Spotlight Award,Creative Collaboration of Peter Berg and Mark Wahlberg,NA,NA,nm0000242,Mark Wahlberg,Other
88,2016,088-2016,Top Five Documentaries,NA,tt1683048,De Palma,NA,NA,Documentary
88,2016,088-2016,Top Five Documentaries,NA,tt4632316,Gleason,NA,NA,Documentary
88,2016,088-2016,Top Five Documentaries,NA,tt3917210,"Life, Animated",NA,NA,Documentary
88,2016,088-2016,Top Five Documentaries,NA,tt4935480,Miss Sharon Jones!,NA,NA,Documentary
88,2016,088-2016,Top Five Documentaries,NA,tt3882074,The Eagle Huntress,NA,NA,Documentary
88,2016,088-2016,Top Five Foreign Language Films,NA,tt3716530,Elle,NA,NA,International
88,2016,088-2016,Top Five Foreign Language Films,NA,tt4326444,Julieta,NA,NA,International
88,2016,088-2016,Top Five Foreign Language Films,NA,tt3841424,Land of Mine,NA,NA,International
88,2016,088-2016,Top Five Foreign Language Films,NA,tt4698584,Neruda,NA,NA,International
88,2016,088-2016,Top Five Foreign Language Films,NA,tt4016934,The Handmaiden,NA,NA,International
88,2016,088-2016,Top Ten Films,NA,tt2543164,Arrival,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt2119532,Hacksaw Ridge,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt0475290,"Hail, Caesar!",NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt2582782,Hell or High Water,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt4846340,Hidden Figures,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt3783958,La La Land,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt4975722,Moonlight,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt4572514,Patriots Day,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt0490215,Silence,NA,NA,Top Films
88,2016,088-2016,Top Ten Films,NA,tt3263904,Sully,NA,NA,Top Films
88,2016,088-2016,Top Ten Independent Films,NA,tt4385888,20th Century Women,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt3553976,Captain Fantastic,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt3277624,Creative Control,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt2057392,Eye in the Sky,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt4062536,Green Room,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt3766394,"Hello, My Name Is Doris",NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt4266638,Krisha,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt3652862,Morris from America,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt3544112,Sing Street,NA,NA,Independent
88,2016,088-2016,Top Ten Independent Films,NA,tt4238858,The Fits,NA,NA,Independent
89,2017,089-2017,Best Actor,NA,tt6294822,The Post,nm0000158,Tom Hanks,Performance
89,2017,089-2017,Best Actress,NA,tt6294822,The Post,nm0000658,Meryl Streep,Performance
89,2017,089-2017,Best Adapted Screenplay,NA,tt3521126,The Disaster Artist,nm2352210,Michael H. Weber,Writing
89,2017,089-2017,Best Adapted Screenplay,NA,tt3521126,The Disaster Artist,nm2354099,Scott Neustadter,Writing
89,2017,089-2017,Best Animated Feature,NA,tt2380307,Coco,NA,NA,Top Films
89,2017,089-2017,Best Director,NA,tt4925292,Lady Bird,nm1950086,Greta Gerwig,Director
89,2017,089-2017,Best Directorial Debut,NA,tt5052448,Get Out,nm1443502,Jordan Peele,Director
89,2017,089-2017,Best Documentary,NA,tt7207238,Jane,NA,NA,Documentary
89,2017,089-2017,Best Ensemble,NA,tt5052448,Get Out,NA,NA,Performance
89,2017,089-2017,Best Film,NA,tt6294822,The Post,NA,NA,Top Films
89,2017,089-2017,Best Foreign Language Film,NA,tt6896536,Foxtrot,NA,NA,International
89,2017,089-2017,Best Original Screenplay,NA,tt5776858,Phantom Thread,nm0000759,Paul Thomas Anderson,Writing
89,2017,089-2017,Best Supporting Actor,NA,tt5649144,The Florida Project,nm0000353,Willem Dafoe,Performance
89,2017,089-2017,Best Supporting Actress,NA,tt4925292,Lady Bird,nm0582418,Laurie Metcalf,Performance
89,2017,089-2017,Breakthrough Performance,NA,tt5726616,Call Me by Your Name,nm3154303,Timothée Chalamet,Performance
89,2017,089-2017,Freedom of Expression Award,NA,tt4882376,First They Killed My Father,NA,NA,Other
89,2017,089-2017,Freedom of Expression Award,NA,tt6379314,Let It Fall: Los Angeles 1982-1992,NA,NA,Other
89,2017,089-2017,Spotlight Award,NA,tt0451279,Wonder Woman,nm2933757,Gal Gadot,Other
89,2017,089-2017,Spotlight Award,NA,tt0451279,Wonder Woman,nm0420941,Patty Jenkins,Other
89,2017,089-2017,Top Films,NA,tt3890160,Baby Driver,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt5726616,Call Me by Your Name,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt1389072,Downsizing,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt5013056,Dunkirk,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt5052448,Get Out,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt4925292,Lady Bird,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt3315342,Logan,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt5776858,Phantom Thread,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt3521126,The Disaster Artist,NA,NA,Top Films
89,2017,089-2017,Top Films,NA,tt5649144,The Florida Project,NA,NA,Top Films
89,2017,089-2017,Top Five Documentaries,NA,tt5952382,Abacus: Small Enough to Jail,NA,NA,Documentary
89,2017,089-2017,Top Five Documentaries,NA,tt5279122,Brimstone & Glory,NA,NA,Documentary
89,2017,089-2017,Top Five Documentaries,NA,tt6498644,Eric Clapton: Life in 12 Bars,NA,NA,Documentary
89,2017,089-2017,Top Five Documentaries,NA,tt5598102,Faces Places,NA,NA,Documentary
89,2017,089-2017,Top Five Documentaries,NA,tt6794398,Hell on Earth: The Fall of Syria and the Rise of ISIS,NA,NA,Documentary
89,2017,089-2017,Top Five Foreign Language Films,NA,tt5639354,A Fantastic Woman,NA,NA,International
89,2017,089-2017,Top Five Foreign Language Films,NA,tt5029608,Frantz,NA,NA,International
89,2017,089-2017,Top Five Foreign Language Films,NA,tt6304162,Loveless,NA,NA,International
89,2017,089-2017,Top Five Foreign Language Films,NA,tt5897636,Summer 1993,NA,NA,International
89,2017,089-2017,Top Five Foreign Language Films,NA,tt4995790,The Square,NA,NA,International
89,2017,089-2017,Top Ten Independent Films,NA,tt6265828,A Ghost Story,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt5929750,Beatriz at Dinner,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt5805752,Brigsby Bear,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt4291600,Lady Macbeth,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt5439796,Logan Lucky,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt3262342,Loving Vincent,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt6333086,Menashe,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt4191702,Norman,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt6288250,Patti Cake$,NA,NA,Independent
89,2017,089-2017,Top Ten Independent Films,NA,tt5362988,Wind River,NA,NA,Independent
90,2018,090-2018,Best Actor,NA,tt6966692,Green Book,nm0001557,Viggo Mortensen,Performance
90,2018,090-2018,Best Actress,NA,tt1517451,A Star Is Born,nm3078932,Lady Gaga,Performance
90,2018,090-2018,Best Adapted Screenplay,NA,tt7125860,If Beale Street Could Talk,nm1503575,Barry Jenkins,Writing
90,2018,090-2018,Best Animated Feature,NA,tt3606756,Incredibles 2,NA,NA,Top Films
90,2018,090-2018,Best Director,NA,tt1517451,A Star Is Born,nm0177896,Bradley Cooper,Director
90,2018,090-2018,Best Directorial Debut,NA,tt7014006,Eighth Grade,nm3102998,Bo Burnham,Director
90,2018,090-2018,Best Documentary,NA,tt7689964,RBG,NA,NA,Documentary
90,2018,090-2018,Best Ensemble,NA,tt3104988,Crazy Rich Asians,NA,NA,Performance
90,2018,090-2018,Best Film,NA,tt6966692,Green Book,NA,NA,Top Films
90,2018,090-2018,Best Foreign Language Film,NA,tt6543652,Cold War,NA,NA,International
90,2018,090-2018,Best Original Screenplay,NA,tt6053438,First Reformed,nm0001707,Paul Schrader,Writing
90,2018,090-2018,Best Supporting Actor,NA,tt1517451,A Star Is Born,nm0000385,Sam Elliott,Performance
90,2018,090-2018,Best Supporting Actress,NA,tt7125860,If Beale Street Could Talk,nm0005093,Regina King,Performance
90,2018,090-2018,Breakthrough Performance,NA,tt3892172,Leave No Trace,nm5057169,Thomasin McKenzie,Performance
90,2018,090-2018,Freedom of Expression Award,NA,tt7280898,22 Jul,NA,NA,Other
90,2018,090-2018,Freedom of Expression Award,NA,tt7689484,On Her Shoulders,NA,NA,Other
90,2018,090-2018,Top Five Documentaries,NA,tt7689908,Crime + Punishment,NA,NA,Documentary
90,2018,090-2018,Top Five Documentaries,NA,tt7775622,Free Solo,NA,NA,Documentary
90,2018,090-2018,Top Five Documentaries,NA,tt7476236,Minding the Gap,NA,NA,Documentary
90,2018,090-2018,Top Five Documentaries,NA,tt7664504,Three Identical Strangers,NA,NA,Documentary
90,2018,090-2018,Top Five Documentaries,NA,tt7681902,Won't You Be My Neighbor?,NA,NA,Documentary
90,2018,090-2018,Top Foreign Films,NA,tt7282468,Burning,NA,NA,International
90,2018,090-2018,Top Foreign Films,NA,tt6002232,Custody,NA,NA,International
90,2018,090-2018,Top Foreign Films,NA,tt6752992,Happy as Lazzaro,NA,NA,International
90,2018,090-2018,Top Foreign Films,NA,tt8075192,Shoplifters,NA,NA,International
90,2018,090-2018,Top Foreign Films,NA,tt6742252,The Guilty,NA,NA,International
90,2018,090-2018,Top Ten Films,NA,tt6644200,A Quiet Place,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt1517451,A Star Is Born,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt1825683,Black Panther,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt4595882,Can You Ever Forgive Me?,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt7014006,Eighth Grade,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt6053438,First Reformed,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt7125860,If Beale Street Could Talk,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt5028340,Mary Poppins Returns,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt6155172,Roma,NA,NA,Top Films
90,2018,090-2018,Top Ten Films,NA,tt6412452,The Ballad of Buster Scruggs,NA,NA,Top Films
90,2018,090-2018,Top Ten Independent Films,NA,tt5340300,Lean on Pete,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt3892172,Leave No Trace,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt5613484,Mid90s,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt7668870,Searching,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt5688932,Sorry to Bother You,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt4686844,The Death of Stalin,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt2837574,The Old Man & the Gun,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt6217608,The Rider,NA,NA,Independent
90,2018,090-2018,Top Ten Independent Films,NA,tt7681824,We the Animals,NA,NA,Independent
